Inspection Date,Score
03/17/2015,87
08/15/2014,94
04/25/2014,97
11/10/2014,89
04/30/2015,75
12/15/2015,92
09/21/2016,70
11/25/2014,76
06/11/2015,97
04/09/2015,85
08/11/2015,87
03/09/2016,100
07/21/2015,97
03/10/2015,81
03/19/2014,89
12/01/2015,99
07/07/2015,96
01/28/2016,97
03/27/2014,71
03/04/2014,96
03/20/2015,77
08/17/2015,97
01/03/2014,100
10/02/2014,91
08/25/2014,92
08/18/2014,84
02/18/2014,70
01/19/2016,97
09/30/2015,94
03/11/2015,100
02/20/2015,97
02/04/2016,92
04/29/2016,95
08/04/2014,84
01/22/2014,86
04/05/2016,94
06/09/2015,97
05/28/2015,72
10/28/2014,100
01/20/2016,97
08/05/2016,87
10/22/2014,89
10/21/2015,72
11/14/2014,78
08/04/2014,82
07/30/2014,71
01/12/2016,91
02/02/2015,78
07/02/2015,88
11/03/2015,95
03/08/2016,87
06/05/2014,100
07/02/2015,92
11/21/2013,93
09/07/2016,97
10/15/2014,91
11/19/2013,85
05/12/2016,84
10/23/2015,88
03/20/2015,87
08/27/2015,100
02/18/2016,100
03/26/2015,97
06/09/2015,87
04/23/2014,92
10/17/2014,92
08/11/2016,88
08/09/2016,91
02/02/2015,100
12/09/2014,93
04/01/2015,97
05/19/2016,98
08/29/2016,56
02/17/2016,92
03/28/2016,96
08/10/2016,86
05/06/2015,100
01/20/2015,66
10/28/2014,96
03/03/2016,96
04/28/2014,100
12/07/2015,98
10/22/2015,92
06/26/2014,100
10/28/2015,100
03/05/2014,89
01/21/2016,92
01/21/2016,100
01/15/2015,95
09/29/2016,87
02/20/2014,87
10/08/2014,97
05/27/2016,86
09/21/2016,96
10/06/2014,100
02/24/2015,81
09/11/2015,94
06/12/2015,82
05/07/2014,84
04/27/2015,97
03/16/2015,100
07/09/2014,92
10/29/2014,90
10/06/2015,87
09/19/2014,94
10/29/2015,71
12/17/2015,99
11/05/2015,89
10/03/2014,80
12/15/2015,99
04/03/2015,66
05/22/2015,87
07/07/2016,77
09/10/2014,100
12/22/2015,95
12/02/2014,97
06/03/2016,100
10/20/2015,100
08/25/2016,98
08/25/2015,95
03/10/2016,100
11/13/2015,82
09/22/2016,99
04/15/2016,93
04/08/2015,92
09/11/2014,96
01/13/2015,97
02/12/2016,88
07/13/2015,93
07/01/2015,95
05/05/2015,96
02/12/2015,85
12/03/2013,97
05/28/2015,100
02/18/2015,91
08/26/2016,96
01/14/2014,97
06/25/2014,97
01/15/2015,96
01/08/2015,97
10/07/2015,89
04/25/2016,95
06/13/2016,84
05/04/2015,76
03/10/2015,100
02/25/2015,100
10/28/2014,97
11/14/2013,94
10/04/2016,98
07/07/2015,90
01/28/2015,89
02/16/2016,86
08/01/2016,89
10/14/2014,89
01/25/2016,94
01/23/2014,88
01/15/2016,76
10/08/2014,72
09/01/2016,79
03/17/2014,82
08/05/2015,97
01/27/2016,91
03/02/2016,96
10/16/2015,86
11/20/2014,93
10/05/2015,95
05/01/2015,81
03/27/2015,93
09/16/2016,98
09/24/2015,100
06/10/2014,100
01/27/2015,94
03/13/2015,100
07/27/2015,73
07/02/2015,100
09/23/2015,92
04/17/2015,100
11/06/2014,100
09/29/2016,78
10/28/2015,80
08/05/2016,94
11/21/2014,100
06/30/2015,97
11/19/2014,100
05/02/2016,87
03/20/2015,86
01/28/2015,100
09/16/2014,90
08/25/2016,95
07/10/2014,94
09/07/2016,80
04/04/2016,100
03/05/2014,93
09/23/2016,99
11/20/2015,92
11/25/2013,100
01/15/2014,74
08/23/2016,93
01/28/2016,95
04/07/2016,83
09/08/2016,82
04/28/2016,92
05/05/2016,96
08/06/2014,68
07/30/2015,84
10/01/2014,100
11/07/2014,100
05/04/2016,90
01/14/2016,82
11/25/2014,91
04/03/2014,86
01/29/2016,89
04/25/2016,96
05/01/2015,97
03/19/2014,92
11/05/2013,84
09/23/2015,85
12/11/2013,83
09/26/2016,88
10/30/2015,90
07/01/2014,94
07/10/2014,82
03/16/2016,95
02/18/2016,92
11/30/2015,89
12/31/2014,76
09/12/2016,86
12/06/2013,89
03/11/2015,100
09/29/2014,83
10/20/2015,82
07/15/2014,93
05/20/2014,100
05/22/2015,82
10/19/2015,97
10/23/2015,94
12/29/2014,89
03/16/2015,97
02/10/2016,97
03/31/2014,100
09/09/2015,95
08/04/2015,96
10/10/2016,89
02/24/2014,82
01/14/2015,100
12/28/2015,90
05/06/2016,94
04/25/2015,100
04/17/2014,79
02/13/2015,90
02/24/2016,80
04/29/2015,89
02/19/2016,95
06/21/2016,97
11/12/2013,90
09/10/2014,77
07/11/2016,91
06/01/2016,86
07/30/2015,100
11/20/2014,87
01/14/2015,90
11/23/2015,88
11/25/2015,89
08/27/2014,97
06/15/2015,94
05/01/2015,87
06/02/2016,100
08/28/2014,84
09/15/2016,90
08/03/2016,90
10/28/2015,92
07/20/2016,82
09/09/2016,88
04/12/2016,100
12/21/2015,100
01/31/2014,100
09/04/2015,93
12/31/2015,91
04/21/2014,93
05/31/2016,97
04/02/2015,100
08/05/2016,91
05/16/2016,100
05/06/2015,75
04/05/2016,93
10/14/2015,81
08/05/2014,100
02/18/2015,96
01/11/2016,71
03/26/2014,84
10/15/2014,83
04/10/2014,74
05/02/2016,95
08/08/2016,91
04/08/2015,100
03/05/2015,100
09/26/2016,100
09/29/2016,84
03/27/2014,100
01/09/2014,97
02/24/2015,97
10/20/2015,97
01/13/2015,93
01/16/2015,76
11/18/2015,100
08/16/2016,73
02/27/2014,84
02/09/2015,89
09/18/2015,85
05/09/2014,97
03/28/2016,91
04/01/2016,96
05/28/2016,98
09/16/2016,98
02/13/2014,83
09/08/2014,93
11/15/2013,100
04/13/2015,81
07/17/2015,97
01/27/2015,97
09/23/2014,91
04/02/2015,88
05/03/2014,100
03/11/2014,97
11/20/2014,96
04/08/2015,91
03/31/2015,100
02/03/2015,84
08/13/2014,97
08/28/2015,91
10/22/2014,95
06/03/2014,100
10/10/2016,96
01/30/2015,100
01/28/2015,100
09/30/2015,91
04/17/2015,93
12/27/2013,88
06/04/2014,91
09/01/2016,99
05/22/2014,94
07/27/2015,93
07/23/2014,92
08/05/2016,85
09/25/2014,78
04/22/2016,100
09/09/2015,84
08/02/2016,98
07/02/2015,96
04/11/2016,84
08/07/2014,78
06/04/2014,87
06/23/2016,100
09/08/2015,97
03/05/2015,89
11/20/2014,94
11/04/2014,92
05/20/2016,94
11/25/2015,98
10/30/2014,100
10/05/2015,100
11/30/2015,92
04/14/2015,87
04/05/2016,87
04/06/2015,88
08/10/2015,88
02/19/2016,68
09/22/2016,99
08/21/2014,92
03/24/2016,82
07/31/2014,100
07/29/2016,82
07/30/2014,91
06/12/2015,93
04/07/2014,93
03/18/2015,86
06/08/2016,96
08/07/2015,100
06/09/2014,96
04/03/2015,100
09/18/2014,92
06/06/2016,80
04/20/2016,93
02/25/2015,82
09/08/2016,84
04/29/2015,77
06/05/2014,96
05/13/2016,94
11/21/2014,92
05/12/2015,94
05/05/2014,92
10/14/2014,100
08/20/2014,91
09/25/2014,97
04/06/2016,98
01/28/2014,96
05/10/2016,85
07/18/2014,84
12/01/2014,93
06/22/2015,90
12/09/2015,96
10/13/2016,98
12/15/2014,93
09/08/2015,100
01/30/2015,100
09/02/2015,93
08/31/2015,100
08/19/2016,98
12/31/2013,90
10/09/2014,86
02/27/2014,97
09/29/2014,76
08/01/2016,87
01/21/2015,83
09/25/2015,89
07/10/2015,86
09/29/2016,75
10/07/2016,99
02/13/2015,90
09/22/2016,93
12/18/2015,82
05/13/2014,97
10/06/2016,100
02/09/2015,97
07/15/2014,87
02/04/2014,76
05/05/2015,80
11/12/2015,90
04/13/2016,70
11/26/2013,100
07/28/2016,87
07/22/2014,92
02/05/2015,97
07/23/2015,91
11/10/2015,94
12/17/2014,84
08/20/2014,73
11/25/2013,83
02/21/2014,100
09/21/2015,89
02/24/2015,90
08/06/2014,100
05/31/2016,96
12/30/2014,91
03/07/2016,96
05/14/2015,89
07/29/2015,90
12/31/2014,93
03/31/2015,94
03/27/2014,78
04/12/2016,96
08/21/2014,100
08/03/2015,89
04/08/2015,96
04/15/2016,91
12/29/2014,92
08/04/2016,90
02/02/2016,93
03/28/2014,93
10/01/2014,88
06/10/2016,87
09/03/2015,97
07/26/2016,83
09/19/2014,100
03/18/2015,100
10/07/2014,79
12/04/2014,86
04/03/2015,93
03/08/2016,96
05/02/2016,100
03/20/2014,90
06/03/2014,100
04/16/2014,100
03/20/2015,97
09/10/2014,87
04/11/2014,97
07/08/2014,89
08/24/2015,89
09/24/2015,86
12/01/2015,99
07/12/2016,94
09/23/2014,96
08/18/2016,71
06/07/2016,90
02/05/2015,94
06/12/2014,79
05/31/2016,93
02/24/2016,81
11/24/2015,89
09/26/2014,100
02/26/2014,83
09/08/2016,86
02/08/2016,98
02/17/2015,100
10/06/2014,100
08/27/2014,97
08/01/2016,100
06/05/2014,91
10/13/2015,97
10/28/2015,100
02/01/2016,96
04/04/2014,100
09/27/2016,98
06/17/2015,89
12/15/2015,97
07/23/2015,100
08/30/2016,99
07/28/2015,90
08/08/2016,85
08/18/2014,97
01/14/2015,56
04/07/2015,87
04/15/2015,100
10/10/2014,79
06/15/2015,96
02/13/2015,91
09/25/2014,96
01/02/2015,94
05/19/2014,93
01/29/2014,88
05/06/2016,94
09/29/2014,97
01/23/2015,94
04/13/2015,97
05/20/2015,90
04/29/2014,83
03/25/2015,92
03/28/2016,100
07/21/2016,96
04/29/2016,97
05/30/2014,94
03/29/2016,93
07/15/2016,94
07/29/2014,96
07/28/2014,84
02/03/2016,97
04/22/2015,83
08/14/2015,93
09/20/2016,97
11/25/2014,97
01/28/2014,100
04/13/2015,100
07/28/2015,94
05/11/2016,93
08/08/2016,99
02/24/2016,96
09/08/2016,100
09/17/2015,100
01/28/2016,97
08/02/2016,73
09/15/2016,84
07/29/2015,90
01/22/2016,94
04/30/2015,89
03/18/2016,87
01/25/2016,89
05/12/2015,89
02/09/2016,70
03/09/2016,83
11/19/2015,97
01/06/2015,89
02/19/2014,100
09/08/2016,70
11/13/2013,87
08/18/2015,97
01/28/2016,90
11/24/2015,89
09/26/2014,90
06/01/2016,98
12/08/2015,83
09/24/2015,76
02/12/2015,90
03/23/2015,100
04/24/2015,97
07/01/2014,90
04/28/2015,97
02/09/2015,85
08/31/2015,100
05/21/2014,74
04/27/2016,92
05/05/2016,89
07/21/2016,100
11/18/2014,100
03/18/2016,98
06/11/2014,100
08/16/2016,82
03/26/2015,93
03/26/2015,87
12/07/2015,96
06/11/2015,78
02/18/2015,97
12/19/2013,90
01/16/2014,84
06/29/2016,97
03/05/2015,95
02/23/2015,90
06/09/2015,86
09/30/2014,86
10/29/2014,94
11/10/2014,82
09/11/2015,89
04/10/2014,100
10/02/2015,97
04/09/2015,90
09/10/2014,94
07/15/2014,82
01/08/2014,100
05/02/2016,80
10/19/2015,90
12/01/2015,100
07/28/2016,77
01/30/2015,89
03/18/2014,83
01/30/2014,97
01/08/2015,93
10/30/2014,96
03/23/2016,100
07/20/2016,91
12/18/2015,91
03/04/2016,100
09/15/2016,78
04/20/2015,97
09/22/2016,98
12/04/2015,92
09/23/2016,100
07/21/2015,97
06/20/2016,98
09/02/2016,89
06/26/2014,87
04/16/2014,100
12/11/2014,92
03/16/2015,90
10/05/2016,100
09/15/2014,93
11/26/2014,93
05/28/2014,86
01/10/2014,96
04/30/2015,91
12/28/2015,92
10/15/2015,96
04/21/2016,99
07/14/2015,97
05/30/2014,85
01/29/2016,87
09/22/2016,100
05/19/2015,94
09/30/2016,90
06/08/2015,100
03/16/2016,87
02/16/2016,81
12/30/2014,81
12/01/2015,94
10/15/2015,80
02/19/2016,89
03/11/2016,73
12/16/2014,94
09/01/2015,75
02/01/2016,79
09/13/2016,97
11/20/2013,97
02/12/2015,97
04/25/2016,86
01/30/2015,90
02/24/2014,84
05/28/2014,94
02/11/2014,100
12/04/2014,100
07/28/2015,94
12/17/2015,84
08/10/2015,95
09/11/2014,94
10/13/2014,74
09/08/2016,73
02/19/2014,96
09/29/2016,90
04/07/2016,91
04/04/2014,100
03/13/2015,100
12/22/2014,97
03/29/2016,94
08/14/2014,97
05/28/2015,91
05/23/2014,100
05/30/2014,87
02/02/2015,100
11/12/2015,97
05/16/2016,71
07/29/2014,77
10/09/2014,100
07/24/2014,100
07/13/2015,71
03/27/2015,94
08/24/2016,89
01/21/2015,97
06/08/2015,86
09/29/2014,94
04/26/2016,97
11/12/2015,100
12/31/2013,94
10/07/2015,92
05/27/2015,97
06/03/2016,90
08/19/2015,95
10/28/2014,96
12/08/2014,94
06/18/2015,97
02/17/2015,97
02/11/2015,100
07/25/2016,87
03/04/2015,100
06/24/2016,90
10/24/2014,100
02/25/2015,94
08/08/2016,95
03/15/2016,85
05/15/2014,86
09/20/2016,100
08/05/2014,82
12/10/2015,96
03/29/2016,100
04/30/2014,97
08/21/2015,84
02/26/2015,100
01/14/2014,93
11/10/2015,100
10/15/2015,96
05/12/2014,80
07/05/2016,74
02/27/2015,97
04/25/2014,96
09/17/2015,100
11/13/2013,80
02/28/2014,96
07/28/2015,75
04/01/2016,70
02/18/2016,98
04/16/2015,92
02/13/2014,100
05/22/2014,91
02/20/2015,75
12/13/2013,88
03/17/2016,95
06/05/2015,88
03/10/2014,97
12/01/2014,93
02/23/2016,100
02/13/2014,100
08/18/2016,90
10/13/2014,86
07/15/2014,71
11/14/2014,91
02/26/2015,100
04/19/2016,95
12/02/2014,100
09/30/2015,97
07/15/2016,77
11/30/2015,96
03/09/2015,86
02/12/2015,89
08/04/2015,96
10/22/2015,100
01/08/2016,100
11/23/2015,98
09/10/2015,94
10/01/2014,82
01/28/2016,96
03/23/2015,89
09/03/2015,88
06/24/2016,99
03/08/2016,78
06/01/2016,94
07/23/2014,100
04/15/2014,100
05/07/2015,91
02/05/2015,77
07/01/2015,93
06/03/2016,100
06/16/2014,88
06/28/2016,90
11/20/2015,97
01/09/2014,97
11/05/2015,100
09/19/2016,99
02/05/2016,79
10/15/2015,88
03/16/2016,100
04/30/2014,83
05/28/2015,90
04/07/2015,100
11/24/2015,96
09/30/2014,87
04/29/2014,76
09/24/2015,100
08/17/2016,82
05/24/2016,96
01/30/2015,73
04/21/2016,89
02/22/2016,94
03/06/2014,100
05/19/2016,100
04/29/2016,99
01/27/2014,97
04/28/2016,90
02/10/2016,76
03/27/2014,89
02/19/2014,96
07/24/2014,92
03/27/2014,84
08/10/2015,85
04/13/2015,100
03/25/2016,96
05/18/2015,94
01/12/2016,83
04/30/2015,100
07/29/2016,95
06/23/2015,100
04/28/2015,96
08/16/2016,72
12/09/2015,98
02/23/2016,97
10/28/2014,86
06/01/2016,100
03/11/2015,100
05/15/2014,87
08/29/2016,90
07/20/2016,90
08/03/2016,96
04/07/2015,93
02/03/2015,72
08/16/2016,94
03/26/2014,97
10/27/2015,97
12/10/2013,94
06/30/2016,97
10/14/2014,97
02/21/2014,96
01/22/2016,96
01/27/2015,88
12/01/2014,94
04/12/2016,97
01/28/2016,100
06/01/2015,89
03/26/2015,97
04/22/2014,83
09/01/2016,95
08/11/2016,96
08/26/2015,93
06/01/2016,99
05/11/2016,88
10/22/2015,97
08/09/2016,100
07/13/2016,71
08/15/2014,100
05/05/2016,87
12/07/2015,94
12/16/2014,93
11/23/2015,94
04/18/2014,100
05/05/2016,77
10/30/2015,94
06/17/2015,83
03/03/2014,79
11/05/2015,91
03/09/2016,97
05/05/2014,100
03/10/2015,100
06/30/2016,97
10/07/2015,88
06/10/2015,87
09/24/2015,75
03/21/2014,80
05/16/2015,100
03/23/2016,94
12/09/2014,97
06/11/2015,80
03/25/2014,85
08/26/2016,94
03/30/2015,97
03/17/2016,91
05/11/2016,90
03/12/2014,88
03/25/2014,97
05/15/2015,100
02/19/2015,97
04/25/2016,95
02/08/2016,91
09/18/2014,70
03/08/2016,100
09/08/2014,74
04/30/2015,100
06/14/2016,87
01/16/2015,100
02/29/2016,65
11/24/2015,88
05/30/2014,90
07/21/2016,80
05/06/2015,100
04/09/2015,94
09/14/2016,96
08/17/2016,91
08/05/2015,92
09/21/2016,81
09/25/2014,100
11/18/2015,99
04/08/2015,90
02/18/2014,84
10/13/2014,100
09/08/2014,97
10/22/2015,86
12/04/2015,91
11/16/2015,95
01/14/2014,97
05/27/2016,95
04/12/2016,95
05/04/2016,93
02/01/2016,76
11/25/2013,96
07/24/2015,83
08/16/2016,98
12/15/2015,92
07/26/2014,100
04/14/2015,94
01/14/2015,94
12/10/2014,84
12/08/2015,98
03/08/2016,93
10/22/2014,96
09/15/2015,92
04/07/2015,100
03/16/2016,97
06/27/2016,92
05/19/2015,86
10/27/2015,100
04/06/2016,82
12/13/2013,90
01/30/2015,87
07/23/2014,92
01/28/2016,94
12/03/2014,96
06/10/2014,93
09/10/2014,100
05/21/2014,86
08/10/2015,92
12/14/2015,90
09/01/2016,94
06/23/2016,84
10/02/2014,90
05/29/2015,100
11/07/2013,89
08/06/2015,90
07/21/2016,92
02/27/2015,100
07/31/2014,96
03/18/2015,93
08/25/2015,77
06/23/2015,100
04/28/2015,88
03/26/2014,92
01/12/2016,91
09/10/2014,88
09/30/2014,97
04/20/2016,100
02/09/2016,98
12/16/2013,96
02/02/2016,100
09/18/2014,97
12/18/2013,96
09/26/2014,100
04/21/2016,75
10/24/2015,100
02/02/2016,83
02/11/2014,92
12/19/2014,90
02/20/2015,100
02/17/2016,90
05/12/2016,84
03/25/2015,100
03/16/2016,89
12/04/2014,84
04/07/2015,86
12/15/2014,97
05/26/2015,92
12/29/2015,90
08/25/2014,87
08/12/2016,94
01/03/2014,97
03/09/2016,100
12/30/2015,92
05/07/2014,89
10/05/2015,97
10/06/2014,82
08/03/2016,74
11/17/2015,79
10/13/2016,95
01/28/2016,94
03/12/2014,100
12/11/2015,97
04/06/2015,95
12/23/2013,91
04/06/2015,82
04/18/2014,100
11/13/2014,88
09/08/2014,83
07/22/2014,78
04/29/2014,97
05/12/2015,90
10/09/2014,100
01/22/2016,90
10/07/2014,97
10/09/2014,100
06/29/2015,85
02/02/2016,90
05/13/2014,97
03/26/2014,96
09/02/2015,100
02/18/2016,90
04/13/2015,88
09/29/2016,90
11/18/2015,100
09/22/2016,97
03/21/2016,97
10/20/2015,100
04/04/2016,97
10/20/2015,79
10/07/2014,86
09/25/2014,85
06/11/2015,100
09/27/2016,96
04/02/2015,100
02/11/2016,98
04/28/2016,87
02/19/2016,92
08/26/2016,100
07/07/2016,94
09/18/2014,94
11/05/2014,71
08/21/2014,86
04/26/2016,88
08/16/2016,84
03/07/2014,90
06/16/2016,83
08/29/2014,96
09/08/2016,100
03/09/2016,96
03/22/2016,93
01/07/2016,94
08/08/2016,88
03/06/2014,96
12/04/2015,97
04/09/2014,91
06/22/2016,100
02/12/2016,88
04/29/2014,97
10/03/2014,97
07/20/2015,94
06/16/2014,84
01/21/2016,95
07/30/2014,89
08/02/2016,99
06/30/2015,88
02/23/2015,86
09/17/2015,65
09/10/2015,95
12/04/2014,74
08/28/2014,100
06/08/2015,72
02/18/2015,100
03/18/2015,93
04/19/2016,81
04/30/2014,100
03/30/2015,88
07/26/2016,98
12/11/2015,99
10/23/2014,89
12/09/2015,94
03/26/2014,94
08/17/2016,86
03/27/2015,96
04/20/2015,97
04/09/2014,92
02/24/2015,90
03/20/2015,97
02/25/2014,100
06/03/2016,94
02/18/2015,100
09/30/2016,100
04/06/2015,97
03/03/2014,88
03/08/2016,83
05/13/2015,94
07/31/2014,88
09/18/2015,86
10/01/2015,100
10/07/2014,86
09/29/2016,84
02/04/2014,100
08/27/2014,80
10/09/2015,100
01/27/2016,75
03/15/2016,84
06/24/2014,82
03/25/2015,88
08/17/2016,93
05/10/2016,98
10/06/2016,90
02/04/2014,89
09/22/2016,70
08/03/2016,86
02/18/2015,93
03/22/2016,93
01/06/2014,94
12/09/2015,98
08/29/2016,88
06/27/2016,98
09/19/2014,97
04/22/2016,94
09/08/2015,72
05/28/2015,90
03/15/2016,88
08/03/2016,92
12/02/2015,100
07/25/2016,100
09/15/2016,99
04/24/2015,100
06/30/2015,88
07/14/2015,97
04/29/2014,97
06/20/2016,85
10/12/2016,65
01/14/2014,100
01/13/2014,91
06/30/2016,90
01/07/2014,97
10/23/2014,100
09/26/2014,93
04/27/2015,71
03/25/2015,95
10/14/2014,100
08/18/2014,88
09/13/2016,85
11/17/2015,86
01/22/2014,94
10/30/2014,100
02/26/2015,88
11/12/2013,93
01/12/2015,92
04/11/2016,87
05/28/2014,97
05/09/2016,90
05/29/2015,100
01/05/2015,100
01/21/2016,95
11/17/2015,96
09/22/2016,99
04/01/2016,96
06/03/2016,86
10/22/2014,88
11/21/2013,100
03/11/2016,90
01/20/2016,87
09/10/2015,85
07/20/2016,89
03/14/2016,89
02/24/2014,93
09/24/2015,88
07/25/2014,89
06/06/2014,94
01/28/2014,91
01/21/2015,97
05/09/2016,96
02/05/2015,93
01/06/2016,90
06/04/2015,100
10/09/2014,96
04/10/2015,94
05/01/2014,97
08/18/2016,86
04/28/2016,83
06/12/2015,96
01/21/2015,89
04/22/2014,92
12/09/2014,100
05/15/2015,93
08/06/2014,100
08/09/2016,80
05/24/2016,99
02/18/2015,97
01/21/2016,93
04/29/2015,97
01/27/2016,91
12/17/2015,91
08/12/2015,85
05/20/2014,95
10/06/2014,100
04/07/2014,91
04/28/2015,78
07/29/2015,90
02/03/2016,92
08/22/2014,94
12/03/2013,92
12/31/2014,90
10/07/2014,78
10/28/2014,87
10/14/2014,87
12/10/2013,97
05/22/2015,85
01/04/2016,94
11/07/2013,100
06/25/2014,100
07/14/2014,85
10/21/2015,97
12/05/2013,90
08/25/2014,80
10/04/2016,71
02/21/2014,100
08/28/2014,100
06/18/2014,73
01/30/2014,100
05/28/2014,97
02/11/2015,91
01/14/2014,96
03/31/2016,89
09/23/2015,88
03/25/2016,88
03/01/2016,83
05/15/2015,93
12/03/2014,100
01/13/2015,97
02/03/2016,94
08/30/2016,95
05/23/2016,88
03/25/2015,84
08/26/2015,97
02/27/2014,94
09/29/2016,90
09/29/2014,84
09/15/2015,96
08/17/2016,100
08/12/2016,84
01/06/2015,86
07/29/2016,80
07/22/2014,89
01/22/2015,94
06/25/2015,100
04/20/2016,88
03/12/2014,88
01/06/2016,100
08/03/2016,76
04/30/2015,100
04/28/2014,100
11/30/2015,81
08/19/2015,93
03/10/2014,73
09/04/2015,94
07/01/2016,88
01/02/2015,91
03/10/2015,78
05/05/2014,100
10/21/2014,100
09/02/2016,84
07/20/2015,95
11/04/2014,100
11/04/2014,97
01/15/2016,97
02/26/2014,91
02/12/2016,100
08/10/2016,98
12/11/2014,100
02/19/2016,84
08/17/2015,97
10/03/2016,92
04/02/2015,97
09/15/2016,100
09/21/2016,82
05/28/2015,97
09/15/2016,100
09/01/2015,97
08/23/2016,99
05/28/2014,100
04/15/2015,97
05/12/2015,84
01/20/2015,83
02/03/2016,84
01/21/2015,85
04/30/2014,94
12/18/2014,100
07/27/2015,75
10/03/2014,97
08/23/2016,98
01/30/2015,86
02/18/2016,85
08/27/2014,100
04/17/2014,91
04/25/2014,48
02/24/2016,100
12/30/2013,87
09/03/2014,89
12/11/2015,90
04/07/2014,97
05/21/2014,82
06/17/2016,90
04/28/2014,90
05/14/2015,94
02/11/2016,80
08/29/2016,91
05/20/2015,97
08/12/2014,86
12/21/2015,90
06/16/2016,97
04/03/2015,86
10/21/2015,83
12/16/2013,84
11/20/2013,72
01/07/2015,97
02/10/2014,83
08/27/2015,93
03/15/2016,96
12/19/2013,97
12/30/2013,96
02/12/2016,100
09/21/2015,90
06/26/2014,87
03/09/2015,90
05/27/2016,86
08/06/2015,93
03/10/2015,85
07/13/2015,87
12/11/2014,95
07/06/2015,97
09/30/2016,98
07/02/2014,88
05/14/2014,93
03/03/2015,82
02/04/2014,100
03/26/2015,90
08/28/2014,93
05/27/2016,71
04/06/2015,87
07/09/2015,86
12/11/2015,99
03/01/2016,75
05/20/2014,88
07/14/2016,100
09/30/2016,92
02/04/2014,89
03/10/2016,100
08/21/2015,78
12/01/2014,100
01/13/2014,90
05/24/2016,99
11/13/2014,89
05/14/2014,100
04/14/2016,79
03/02/2015,83
06/09/2014,96
04/10/2014,70
03/16/2016,96
07/29/2015,100
09/30/2014,91
03/06/2014,88
09/22/2016,100
01/22/2014,94
01/28/2014,70
03/03/2015,65
08/24/2016,97
10/20/2015,87
02/24/2016,92
03/24/2016,98
04/01/2015,72
03/12/2014,77
11/22/2014,100
11/21/2014,89
07/22/2016,85
08/19/2016,94
08/12/2015,84
03/19/2015,97
03/18/2016,88
11/19/2015,85
01/20/2016,91
12/22/2015,93
02/19/2016,92
12/27/2013,96
02/17/2015,100
11/05/2015,89
10/12/2015,85
04/17/2015,97
10/26/2015,78
09/19/2016,82
06/16/2016,87
09/15/2014,96
03/14/2014,93
08/21/2014,97
02/19/2015,87
03/06/2014,91
09/29/2016,92
04/15/2015,84
08/21/2015,89
12/30/2013,100
07/03/2014,79
08/19/2014,84
09/22/2014,94
01/21/2015,92
09/29/2016,95
11/20/2015,88
11/25/2013,89
10/01/2014,90
04/17/2014,70
04/22/2015,85
12/02/2015,86
09/01/2016,89
12/07/2015,99
05/25/2016,89
